#A:alice I:bob B:charlie 
#auth:NB2,['A', 'B']
#NB2:[[1, 'X2'], [2, 'X7'], [3, 'X12'], [4, 'X17'], [5, 'X22'], [6, 'X27'], [7, 'X32'], [8, 'X37'], [9, 'X42'], [10, 'X47']]
#timestamp,session,step,active_part,passive_part,action,msg_content,msg_type
11:32:46:275,3,5,charlie,bob,received,@4667ae56,javax.crypto.SealedObject
11:32:46:275,3,5,charlie,-,eq_check,X15,anbxj.Crypto_ByteArray.toString
11:32:46:275,3,6,charlie,bob,sent,@7085bdee,javax.crypto.SealedObject
11:32:46:289,3,6,bob,charlie,received,@7085bdee,javax.crypto.SealedObject
11:32:46:289,3,6,bob,-,inv_check,@e25b2fe,javax.crypto.SealedObject.toString
11:32:46:289,3,7,bob,alice,sent,@1bce4f0a,javax.crypto.SealedObject
11:32:46:293,3,7,alice,bob,received,@1bce4f0a,javax.crypto.SealedObject
11:32:46:293,3,7,alice,-,inv_check,X13,anbxj.Crypto_ByteArray.toString
11:32:46:293,3,7,alice,-,inv_check,X2,anbxj.Crypto_ByteArray.toString
11:32:46:293,4,0,alice,-,generateNumber,X16,anbxj.Crypto_ByteArray
11:32:46:293,4,0,alice,-,AnBx_Params,X1;X16,anbxj.AnBx_Params
11:32:46:293,4,0,alice,-,AnBx_Params,alice;X1;X16,anbxj.AnBx_Params
11:32:46:293,4,0,alice,bob,sent,alice;X1;X16,javax.crypto.SealedObject
11:32:46:289,4,0,bob,alice,received,alice;X1;X16,javax.crypto.SealedObject
11:32:46:289,4,0,bob,-,eq_check,alice,java.lang.String.toString
11:32:46:289,4,1,bob,-,AnBx_Params,alice;@754ba872,anbxj.AnBx_Params
11:32:46:289,4,1,bob,charlie,sent,alice;@754ba872,javax.crypto.SealedObject
11:32:46:275,4,1,charlie,bob,received,alice;@754ba872,javax.crypto.SealedObject
11:32:46:275,4,1,charlie,-,AnBx_Params,X1;X16,anbxj.AnBx_Params
11:32:46:275,4,1,charlie,-,inv_check,X16,anbxj.Crypto_ByteArray.toString
11:32:46:275,4,1,charlie,-,eq_check,alice,java.lang.String.toString
11:32:46:275,4,2,charlie,-,generateNumber,X17,anbxj.Crypto_ByteArray
11:32:46:275,4,2,charlie,-,generateNumber,X18,anbxj.Crypto_ByteArray
11:32:46:275,4,2,charlie,-,AnBx_Params,X19;X18,anbxj.AnBx_Params
11:32:46:275,4,2,charlie,bob,sent,X19;X18,javax.crypto.SealedObject
11:32:46:289,4,2,bob,charlie,received,X19;X18,javax.crypto.SealedObject
11:32:46:289,4,2,bob,-,inv_check,@f6c48ac,javax.crypto.SealedObject.toString
11:32:46:289,4,2,bob,-,inv_check,@754ba872,javax.crypto.SealedObject.toString
11:32:46:289,4,3,bob,alice,sent,@f6c48ac,javax.crypto.SealedObject
11:32:46:293,4,3,alice,bob,received,@f6c48ac,javax.crypto.SealedObject
11:32:46:293,4,3,alice,-,eq_check,X19,anbxj.Crypto_ByteArray.toString
11:32:46:293,4,4,alice,bob,sent,@6fc6f14e,javax.crypto.SealedObject
11:32:46:289,4,4,bob,alice,received,@6fc6f14e,javax.crypto.SealedObject
11:32:46:289,4,4,bob,-,inv_check,@3abbfa04,javax.crypto.SealedObject.toString
11:32:46:289,4,5,bob,charlie,sent,@3abbfa04,javax.crypto.SealedObject
11:32:46:275,4,5,charlie,bob,received,@3abbfa04,javax.crypto.SealedObject
11:32:46:275,4,5,charlie,-,eq_check,X20,anbxj.Crypto_ByteArray.toString
11:32:46:275,4,6,charlie,bob,sent,@cb644e,javax.crypto.SealedObject
11:32:46:289,4,6,bob,charlie,received,@cb644e,javax.crypto.SealedObject
11:32:46:289,4,6,bob,-,inv_check,@14bf9759,javax.crypto.SealedObject.toString
11:32:46:289,4,7,bob,alice,sent,@14bf9759,javax.crypto.SealedObject
11:32:46:293,4,7,alice,bob,received,@14bf9759,javax.crypto.SealedObject
11:32:46:293,4,7,alice,-,inv_check,X18,anbxj.Crypto_ByteArray.toString
11:32:46:293,4,7,alice,-,inv_check,X17,anbxj.Crypto_ByteArray.toString
11:32:46:293,5,0,alice,-,generateNumber,X21,anbxj.Crypto_ByteArray
11:32:46:293,5,0,alice,-,AnBx_Params,X1;X21,anbxj.AnBx_Params
11:32:46:293,5,0,alice,-,AnBx_Params,alice;X1;X21,anbxj.AnBx_Params
11:32:46:293,5,0,alice,bob,sent,alice;X1;X21,javax.crypto.SealedObject
11:32:46:289,5,0,bob,alice,received,alice;X1;X21,javax.crypto.SealedObject
11:32:46:289,5,0,bob,-,eq_check,alice,java.lang.String.toString
11:32:46:289,5,1,bob,-,AnBx_Params,alice;@4f7d0008,anbxj.AnBx_Params
11:32:46:289,5,1,bob,charlie,sent,alice;@4f7d0008,javax.crypto.SealedObject
11:32:46:275,5,1,charlie,bob,received,alice;@4f7d0008,javax.crypto.SealedObject
11:32:46:275,5,1,charlie,-,AnBx_Params,X1;X21,anbxj.AnBx_Params
11:32:46:275,5,1,charlie,-,inv_check,X21,anbxj.Crypto_ByteArray.toString
11:32:46:275,5,1,charlie,-,eq_check,alice,java.lang.String.toString
11:32:46:275,5,2,charlie,-,generateNumber,X22,anbxj.Crypto_ByteArray
11:32:46:275,5,2,charlie,-,generateNumber,X23,anbxj.Crypto_ByteArray
11:32:46:275,5,2,charlie,-,AnBx_Params,X24;X23,anbxj.AnBx_Params
11:32:46:275,5,2,charlie,bob,sent,X24;X23,javax.crypto.SealedObject
11:32:46:289,5,2,bob,charlie,received,X24;X23,javax.crypto.SealedObject
11:32:46:289,5,2,bob,-,inv_check,@402a079c,javax.crypto.SealedObject.toString
11:32:46:289,5,2,bob,-,inv_check,@4f7d0008,javax.crypto.SealedObject.toString
11:32:46:289,5,3,bob,alice,sent,@402a079c,javax.crypto.SealedObject
11:32:46:293,5,3,alice,bob,received,@402a079c,javax.crypto.SealedObject
11:32:46:293,5,3,alice,-,eq_check,X24,anbxj.Crypto_ByteArray.toString
11:32:46:293,5,4,alice,bob,sent,@6c3708b3,javax.crypto.SealedObject
11:32:46:289,5,4,bob,alice,received,@6c3708b3,javax.crypto.SealedObject
11:32:46:289,5,4,bob,-,inv_check,@2f686d1f,javax.crypto.SealedObject.toString
11:32:46:289,5,5,bob,charlie,sent,@2f686d1f,javax.crypto.SealedObject
11:32:46:275,5,5,charlie,bob,received,@2f686d1f,javax.crypto.SealedObject
11:32:46:275,5,5,charlie,-,eq_check,X25,anbxj.Crypto_ByteArray.toString
11:32:46:275,5,6,charlie,bob,sent,@49993335,javax.crypto.SealedObject
11:32:46:289,5,6,bob,charlie,received,@49993335,javax.crypto.SealedObject
11:32:46:289,5,6,bob,-,inv_check,@7085bdee,javax.crypto.SealedObject.toString
11:32:46:289,5,7,bob,alice,sent,@14bf9759,javax.crypto.SealedObject
11:32:46:293,5,7,alice,bob,received,@14bf9759,javax.crypto.SealedObject
11:32:46:293,5,7,alice,-,inv_check,X23,anbxj.Crypto_ByteArray.toString
11:32:46:293,5,7,alice,-,inv_check,X17,anbxj.Crypto_ByteArray.toString
11:32:46:293,6,0,alice,-,generateNumber,X26,anbxj.Crypto_ByteArray
11:32:46:293,6,0,alice,-,AnBx_Params,X1;X26,anbxj.AnBx_Params
11:32:46:293,6,0,alice,-,AnBx_Params,alice;X1;X26,anbxj.AnBx_Params
11:32:46:293,6,0,alice,bob,sent,alice;X1;X26,javax.crypto.SealedObject
