#timestamp,session,step,active_part,passive_part,action,msg_content,msg_type
12:13:35:593,1,0,alice,-,generateNumber,X0,anbxj.Crypto_ByteArray
12:13:35:593,1,0,alice,-,generateNumber,X1,anbxj.Crypto_ByteArray
12:13:35:593,1,0,alice,-,AnBx_Params,X1;bob;X0,anbxj.AnBx_Params
12:13:36:239,1,0,alice,bob,sent,X1;bob;X0,javax.crypto.SealedObject
12:13:36:322,1,0,bob,alice,received,X1;bob;X0,javax.crypto.SealedObject
12:13:35:556,1,0,bob,-,AnBx_Params,X1;bob;X0,anbxj.AnBx_Params
12:13:36:327,1,0,bob,-,eq_check,bob,java.lang.String.toString
12:13:35:556,1,1,bob,-,generateNumber,X2,anbxj.Crypto_ByteArray
12:13:35:556,1,1,bob,-,generateNumber,X3,anbxj.Crypto_ByteArray
12:13:35:556,1,1,bob,-,AnBx_Params,X2;alice;X3,anbxj.AnBx_Params
12:13:36:372,1,1,bob,alice,sent,X2;alice;X3,javax.crypto.SealedObject
12:13:36:413,1,1,alice,bob,received,X2;alice;X3,javax.crypto.SealedObject
12:13:35:593,1,1,alice,-,AnBx_Params,X2;alice;X3,anbxj.AnBx_Params
12:13:36:416,1,1,alice,-,eq_check,alice,java.lang.String.toString
12:13:35:593,2,0,alice,-,generateNumber,X4,anbxj.Crypto_ByteArray
12:13:35:593,2,0,alice,-,generateNumber,X5,anbxj.Crypto_ByteArray
12:13:35:593,2,0,alice,-,AnBx_Params,X5;bob;X4,anbxj.AnBx_Params
12:13:36:452,2,0,alice,bob,sent,X5;bob;X4,javax.crypto.SealedObject
12:13:36:493,2,0,bob,alice,received,X5;bob;X4,javax.crypto.SealedObject
12:13:35:556,2,0,bob,-,AnBx_Params,X5;bob;X4,anbxj.AnBx_Params
12:13:36:494,2,0,bob,-,eq_check,bob,java.lang.String.toString
12:13:35:556,2,1,bob,-,generateNumber,X6,anbxj.Crypto_ByteArray
12:13:35:556,2,1,bob,-,generateNumber,X7,anbxj.Crypto_ByteArray
