#timestamp,session,step,active_part,passive_part,action,msg_content,msg_type
11:08:36:220,3,3,alice,-,inv_check,X8,anbxj.Crypto_ByteArray.toString
11:08:36:220,3,3,alice,-,eq_check,X6,anbxj.Crypto_ByteArray.toString
11:08:36:224,3,3,alice,-,AnBx_Params,alice;charlie,anbxj.AnBx_Params
11:08:36:224,3,3,alice,-,eq_check,alice,java.lang.String.toString
11:08:36:224,3,3,alice,-,eq_check,charlie,java.lang.String.toString
11:08:36:224,3,3,alice,-,eq_check,alice;charlie,anbxj.AnBx_Params.toString
11:08:36:224,3,4,alice,-,AnBx_Params,@30c8681;X6,anbxj.AnBx_Params
11:08:36:228,3,4,alice,bob,sent,@30c8681;X6,java.security.SignedObject
11:08:36:271,3,4,bob,alice,received,@30c8681;X6,java.security.SignedObject
11:08:36:274,3,4,bob,-,eq_check,charlie,java.lang.String.toString
11:08:36:274,3,4,bob,-,eq_check,alice,java.lang.String.toString
11:08:36:274,3,4,bob,-,eq_check,X6,anbxj.Crypto_ByteArray.toString
11:08:36:275,3,5,bob,alice,sent,X7,string
11:08:36:319,3,5,alice,bob,received,X7,string
11:08:36:319,3,5,alice,-,inv_check,X7,anbxj.Crypto_ByteArray.toString
11:08:36:320,4,0,alice,-,generateNumber,X9,anbxj.Crypto_ByteArray
11:08:36:333,4,0,alice,-,AnBx_Params,alice;bob;X9,anbxj.AnBx_Params
11:08:36:337,4,0,alice,bob,sent,alice;bob;X9,string
11:08:36:383,4,0,bob,alice,received,alice;bob;X9,string
11:08:36:383,4,0,bob,-,eq_check,bob,java.lang.String.toString
11:08:36:383,4,0,bob,-,inv_check,X9,anbxj.Crypto_ByteArray.toString
11:08:36:384,4,1,bob,-,generateNumber,X10,anbxj.Crypto_ByteArray
11:08:36:396,4,1,bob,-,generateNumber,X11,anbxj.Crypto_ByteArray
11:08:36:409,4,1,bob,-,AnBx_Params,alice;charlie;bob;X11;X9,anbxj.AnBx_Params
11:08:36:412,4,1,bob,alice,sent,alice;charlie;bob;X11;X9,string
11:08:36:456,4,1,alice,bob,received,alice;charlie;bob;X11;X9,string
11:08:36:457,4,1,alice,-,eq_check,alice,java.lang.String.toString
11:08:36:457,4,1,alice,-,eq_check,bob,java.lang.String.toString
11:08:36:457,4,1,alice,-,eq_check,charlie,java.lang.String.toString
11:08:36:457,4,1,alice,-,eq_check,X9,anbxj.Crypto_ByteArray.toString
11:08:36:458,4,2,alice,-,AnBx_Params,alice;charlie;bob;X11;X9,anbxj.AnBx_Params
11:08:36:461,4,2,alice,charlie,sent,alice;charlie;bob;X11;X9,string
11:08:36:506,4,2,charlie,alice,received,alice;charlie;bob;X11;X9,string
11:08:36:507,4,2,charlie,-,eq_check,alice,java.lang.String.toString
11:08:36:507,4,2,charlie,-,eq_check,charlie,java.lang.String.toString
11:08:36:508,4,3,charlie,-,AnBx_Params,alice;charlie,anbxj.AnBx_Params
11:08:36:532,4,3,charlie,-,AnBx_Params,@79c97cb;X9;alice;charlie,anbxj.AnBx_Params
11:08:36:540,4,3,charlie,alice,sent,@79c97cb;X9;alice;charlie,java.security.SignedObject
11:08:36:580,4,3,alice,charlie,received,@79c97cb;X9;alice;charlie,java.security.SignedObject
11:08:36:580,4,3,alice,-,inv_check,X11,anbxj.Crypto_ByteArray.toString
11:08:36:581,4,3,alice,-,eq_check,X9,anbxj.Crypto_ByteArray.toString
11:08:36:587,4,3,alice,-,AnBx_Params,alice;charlie,anbxj.AnBx_Params
11:08:36:587,4,3,alice,-,eq_check,alice,java.lang.String.toString
11:08:36:587,4,3,alice,-,eq_check,charlie,java.lang.String.toString
11:08:36:587,4,3,alice,-,eq_check,alice;charlie,anbxj.AnBx_Params.toString
11:08:36:587,4,4,alice,-,AnBx_Params,@302f7971;X9,anbxj.AnBx_Params
11:08:36:591,4,4,alice,bob,sent,@302f7971;X9,java.security.SignedObject
11:08:36:636,4,4,bob,alice,received,@302f7971;X9,java.security.SignedObject
11:08:36:641,4,4,bob,-,eq_check,charlie,java.lang.String.toString
11:08:36:641,4,4,bob,-,eq_check,alice,java.lang.String.toString
11:08:36:641,4,4,bob,-,eq_check,X9,anbxj.Crypto_ByteArray.toString
11:08:36:641,4,5,bob,alice,sent,X10,string
11:08:36:685,4,5,alice,bob,received,X10,string
11:08:36:686,4,5,alice,-,inv_check,X10,anbxj.Crypto_ByteArray.toString
11:08:36:686,5,0,alice,-,generateNumber,X12,anbxj.Crypto_ByteArray
11:08:36:699,5,0,alice,-,AnBx_Params,alice;bob;X12,anbxj.AnBx_Params
11:08:36:700,5,0,alice,bob,sent,alice;bob;X12,string
11:08:36:746,5,0,bob,alice,received,alice;bob;X12,string
11:08:36:747,5,0,bob,-,eq_check,bob,java.lang.String.toString
11:08:36:747,5,0,bob,-,inv_check,X12,anbxj.Crypto_ByteArray.toString
11:08:36:747,5,1,bob,-,generateNumber,X13,anbxj.Crypto_ByteArray
11:08:36:761,5,1,bob,-,generateNumber,X14,anbxj.Crypto_ByteArray
11:08:36:774,5,1,bob,-,AnBx_Params,alice;charlie;bob;X14;X12,anbxj.AnBx_Params
11:08:36:778,5,1,bob,alice,sent,alice;charlie;bob;X14;X12,string
11:08:36:823,5,1,alice,bob,received,alice;charlie;bob;X14;X12,string
11:08:36:824,5,1,alice,-,eq_check,alice,java.lang.String.toString
11:08:36:824,5,1,alice,-,eq_check,bob,java.lang.String.toString
11:08:36:825,5,1,alice,-,eq_check,charlie,java.lang.String.toString
11:08:36:825,5,1,alice,-,eq_check,X12,anbxj.Crypto_ByteArray.toString
11:08:36:825,5,2,alice,-,AnBx_Params,alice;charlie;bob;X14;X12,anbxj.AnBx_Params
11:08:36:828,5,2,alice,charlie,sent,alice;charlie;bob;X14;X12,string
11:08:36:874,5,2,charlie,alice,received,alice;charlie;bob;X14;X12,string
11:08:36:875,5,2,charlie,-,eq_check,alice,java.lang.String.toString
11:08:36:875,5,2,charlie,-,eq_check,charlie,java.lang.String.toString
11:08:36:876,5,3,charlie,-,AnBx_Params,alice;charlie,anbxj.AnBx_Params
11:08:36:900,5,3,charlie,-,AnBx_Params,@6e15fe2;X12;alice;charlie,anbxj.AnBx_Params
11:08:36:905,5,3,charlie,alice,sent,@6e15fe2;X12;alice;charlie,java.security.SignedObject
11:08:36:947,5,3,alice,charlie,received,@6e15fe2;X12;alice;charlie,java.security.SignedObject
11:08:36:947,5,3,alice,-,inv_check,X14,anbxj.Crypto_ByteArray.toString
11:08:36:948,5,3,alice,-,eq_check,X12,anbxj.Crypto_ByteArray.toString
11:08:36:953,5,3,alice,-,AnBx_Params,alice;charlie,anbxj.AnBx_Params
